"COUNTRY_CODE","RECORD_SOURCE","ID","AUDIT_MODIFIEDBY","AUDIT_MODIFIEDDATE","DEPRECATO","INFO_IDESTERNO","INFO_IDISTANZAATTIVITAMASSIVA","INFO_DATA","AUDIT_CREATEDBY","AUDIT_CREATEDDATE","INFO_ORIGINEINFORMAZIONE","BENEFICIARIOESTENSIONEBENEFICI","CLASSEBENEPEGNO","CLASSEGARANZIA","CODICEIDENTIFICATIVOGARANZIACONSORTILE","CODICEORIGINARIO","CONCESSIONEESTENSIONEBENEFICI","CONSOLIDABILE","CONSOLIDATA","CONTROGARANZIA","COPERTURAGARANZIA","CORRISPONDEALLADATACERTA","DATAACQUISIZIONE","DATAATTO","DATACONSOLIDAMENTO","DATAESCUSSIONE","DATAESTINZIONE","DATAISCRIZIONE","DATARINNOVO","DATARINUNCIA","DATASCADENZA","GARANZIAREALESUCCESSIVA","NUMEROATTO","PERCENTUALECONTROGARANZIA","PERCENTUALEGARANZIA","PERIODOCONSOLIDAMENTO","PRESTATAINVIASOLIDALE","REGISTROGENERALE","REGISTROPARTICOLARE","STATOGARANZIA","TITOLARITABENIIPOTECATI","VALOREALDEFAULT","VALOREESCUSSO","VALOREMASSIMOGARANTITO","VALORENOMINALE","VALOREPRESTITO","VALORERIVALUTATO","VERSION","INFOENTITA_ID","NATURAATTO_ID","POSIZIONE_ID","SOTTOTIPOGARANZIA_ID","TIPOGARANZIA_ID","ELEMENTOORGANIZZATIVOCONSERVATORIA_ID","CONTESTATA","ESCUSSA","PREVEDESEGNALAZIONEBI","RINNOVATA","VALORENOMINALEPOZIORI","VALORERESIDUOPOZIORI","CONTROGARANZIAPROPRIA","DATADELIBERACONTROGARANTE","DATALIBERAZIONE","IMPORTOACCANTONATO","IMPORTONONACCANTONATO","LIBERATA","NOMECOMPLETOCONSORZIOGARANZIA","NONRINNOVABILE","VALORERESIDUO","CAUSALENONRINNOVABILITA_ID","TIPOESTINZIONEGARANZIA_ID","CODICEIDENTIFICATIVOCAVEAU","CODICERIFERIMENTOSOTTOSISTEMA1","CODICERIFERIMENTOSOTTOSISTEMA2","CODICERIFERIMENTOSOTTOSISTEMA3","CODICERIFERIMENTOSOTTOSISTEMA4","CODICERIFERIMENTOSOTTOSISTEMA5","DATACONTESTAZIONE","FONDIARIO","MATERIALITA","NUMEROGARANZIA","NUMEROPREATTO","RACCOLTA","REPERTORIO","SOLVIBILITA","ELEMENTOORGANIZZATIVOFILIALEORIGINE_ID","STATOGARANZIAESTESO_ID","ATTOMUTUO_ID","IPOTECAFRAZIONATA","PERCASSETNONFINANZIATO","VALOREASSETAGARANZIA","DESCRIZIONELINEAGARANTITA","CODICEIDENTIFICATIVOCONTROGARANZIA","CONTATTOCREDITOREORIGINARIO_ID","VALOREGARANTITO"
IT,LAWEB,24,-1,"2017-04-01 21:06:57.350",,"84606_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2014-02-19 00:00:00.000",,"2014-08-19 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"17,350","8,675.01",,1,,,"777,889",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,25,-1,"2017-04-01 21:06:57.350",,"84607_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2014-02-19 00:00:00.000",,"2014-08-19 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"17,350","8,675.01",,1,,,"777,890",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,26,-1,"2017-04-01 21:06:57.350",,"88373_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-08-20 00:00:00.000","2010-08-20 00:00:00.000","2011-02-20 00:00:00.000",,,,,,,,"39671",,,1,,,"7410",1,1,,,,"25,000","12,537.26",,1,,,"546,584",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,27,-1,"2017-04-01 21:06:57.350",,"91080_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-01-17 00:00:00.000","2011-01-17 00:00:00.000","2011-07-17 00:00:00.000",,,,"2031-01-17 00:00:00.000",,,,"234",,,1,,,"177",1,1,,,,"10,000","10,000",,1,,,"778,185",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,29,-1,"2017-04-01 21:06:57.350",,"103533_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-05-12 00:00:00.000","2011-05-12 00:00:00.000","2011-11-12 00:00:00.000",,,,,,,,"10409",,,1,,,"1374",1,1,,,,"20,000","15,656.37",,1,,,"773,029",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,31,-1,"2017-04-01 21:06:57.350",,"107056_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-04-08 00:00:00.000",,"2010-10-08 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"20,000","10,499.26",,1,,,"784,094",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,32,-1,"2017-04-01 21:06:57.350",,"117940_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,HOIST_2000000003,,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,0,,,1,"1,481,636",,"793,895",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,33,-1,"2017-04-01 21:06:57.350",,"117940_2",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2001-02-21 00:00:00.000",,"2001-08-21 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"65,000","35,000",,1,,,"793,895",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,34,-1,"2017-04-01 21:06:57.350",,"117940_3",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2005-06-10 00:00:00.000",,"2005-12-10 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"10,742.6","5,371.3",,1,,,"793,895",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,35,-1,"2017-04-01 21:06:57.350",,"117940_4",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-08-24 00:00:00.000","2010-08-24 00:00:00.000","2011-02-24 00:00:00.000",,,,,,,,"19093",,,1,,,"3792",1,1,,,,"16,000","8,182.51",,1,,,"793,895",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,36,-1,"2017-04-01 21:06:57.350",,"122558_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-12-16 00:00:00.000","2010-12-16 00:00:00.000","2011-06-16 00:00:00.000",,,,,,,,"23186",,,1,,,"5490",1,1,,,,"34,000","17,918.65",,1,,,"538,745",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,37,-1,"2017-04-01 21:06:57.350",,"124923_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-08-19 00:00:00.000","2011-08-19 00:00:00.000","2012-02-19 00:00:00.000",,,,,,,,"44630",,,1,,,"9022",1,1,,,,"18,000","13,654.44",,1,,,"499,275",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,38,-1,"2017-04-01 21:06:57.350",,"131833_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2006-05-30 00:00:00.000","2009-05-13 00:00:00.000","2007-05-30 00:00:00.000",,,,,,,,"21362",,,2,,,"2528",1,1,,,,"33,000","18,143.65",,1,,,"696,551",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,39,-1,"2017-04-01 21:06:57.350",,"165165_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-17 00:00:00.000","2010-06-17 00:00:00.000","2010-12-17 00:00:00.000",,,,,,,,"21029",,,1,,,"5598",1,1,,,,"18,000","8,707.33",,1,,,"777,778",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,40,-1,"2017-04-01 21:06:57.350",,"165167_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-17 00:00:00.000",,"2010-12-17 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"18,000","8,707.33",,1,,,"777,780",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,41,-1,"2017-04-01 21:06:57.350",,"307552_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2014-04-10 00:00:00.000","2014-04-14 00:00:00.000","2014-10-10 00:00:00.000",,,,,,,,"6389",,,1,,,"620",1,2,,,,"25,000","16,204.81",,1,,,"483,196",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,42,-1,"2017-04-01 21:06:57.350",,"309281_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-07-28 00:00:00.000","2010-07-28 00:00:00.000","2011-01-28 00:00:00.000",,,,,,,,"21419",,,1,,,"4212",1,1,,,,"25,000","19,109.74",,1,,,"542,640",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,43,-1,"2017-04-01 21:06:57.350",,"313395_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-02-18 00:00:00.000","2010-02-18 00:00:00.000","2010-08-18 00:00:00.000",,,,,,,,"1593",,,1,,,"254",1,1,,,,"18,000","14,130.05",,1,,,"66,401",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,44,-1,"2017-04-01 21:06:57.350",,"313541_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-05-20 00:00:00.000","2010-05-20 00:00:00.000","2010-11-20 00:00:00.000",,,,"2030-05-20 00:00:00.000",,,,"31866",,,1,,,"7404",1,1,,,,"18,400","9,168.14",,1,,,"66,565",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,45,-1,"2017-04-01 21:06:57.350",,"314441_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-01-31 00:00:00.000","2011-01-31 00:00:00.000","2011-07-31 00:00:00.000",,,,,,,,"2038",,,1,,,"245",1,1,,,,"18,800","9,469.63",,1,,,"433,787",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,46,-1,"2017-04-01 21:06:57.350",,"314859_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-05-23 00:00:00.000","2011-05-23 00:00:00.000","2011-11-23 00:00:00.000",,,,,,,,"56791",,,1,,,"11424",1,1,,,,"25,000","19,593.73",,1,,,"196,375",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,48,-1,"2017-04-01 21:06:57.350",,"316537_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-11-30 00:00:00.000","2010-11-30 00:00:00.000","2011-05-30 00:00:00.000",,,,,,,,"13364",,,1,,,"2588",1,1,,,,"30,000","26,806.1",,1,,,"539,674",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,49,-1,"2017-04-01 21:06:57.350",,"316761_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-07-01 00:00:00.000","2009-07-01 00:00:00.000","2010-01-01 00:00:00.000",,,,"2029-07-01 00:00:00.000",,,,"53051",,,1,,,"11446",1,1,,,,"29,950","14,987.52",,1,,,"779,048",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,50,-1,"2017-04-01 21:06:57.350",,"316807_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-04-13 00:00:00.000","2010-04-13 00:00:00.000","2010-10-13 00:00:00.000",,,,,,,,"12415",,,1,,,"3189",1,2,,,,"35,000","29,268.98",,1,,,"779,077",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,51,-1,"2017-04-01 21:06:57.350",,"317170_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-21 00:00:00.000","2010-06-21 00:00:00.000","2010-12-21 00:00:00.000",,,,,,,,"7483",,,1,,,"1098",1,1,,,,"30,000","15,751.8",,1,,,"779,345",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,52,-1,"2017-04-01 21:06:57.350",,"317180_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-06-08 00:00:00.000","2009-06-06 00:00:00.000","2009-12-08 00:00:00.000",,,,,,,,,,,1,,,"5794",1,1,,,,"19,200","9,604.33",,1,,,"779,355",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,54,-1,"2017-04-01 21:06:57.350",,"319475_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-05-25 00:00:00.000","2010-05-25 00:00:00.000","2010-11-25 00:00:00.000",,,,,,,,"4201",,,1,,,"682",1,1,,,,"20,000","10,578.92",,1,,,"781,094",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,55,-1,"2017-04-01 21:06:57.350",,"320203_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-04-12 00:00:00.000",,"2010-10-12 00:00:00.000",,,,"2010-04-12 00:00:00.000",,,,,,,1,,,,1,1,,,,"24,000","14,723.46",,1,"1,481,637",,"781,672",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,56,-1,"2017-04-01 21:06:57.350",,"320204_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-04-12 00:00:00.000","2010-04-12 00:00:00.000","2010-10-12 00:00:00.000",,,,"2030-03-12 00:00:00.000",,,,"191",,,1,,,"2389",1,1,,,,"24,000","14,723.46",,1,"1,481,638",,"781,673",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,57,-1,"2017-04-01 21:06:57.350",,"320554_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-02-15 00:00:00.000","2010-02-15 00:00:00.000","2011-02-15 00:00:00.000",,,,,,,,"2821",,,2,,,"347",1,1,,,,"25,000","12,475.14",,1,,,"781,940",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,58,-1,"2017-04-01 21:06:57.350",,"320936_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-11-17 00:00:00.000","2009-11-17 00:00:00.000","2010-05-17 00:00:00.000",,,,"2029-11-17 00:00:00.000",,,,"87558",,,1,,,"15680",1,1,,,,"45,000","31,841.43",,1,,,"782,210",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,59,-1,"2017-04-01 21:06:57.350",,"321935_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-10-26 00:00:00.000","2009-10-26 00:00:00.000","2010-10-26 00:00:00.000",,,,,,,,,,,2,,,"5784",1,1,,,,"16,270.25","30,000",,1,,,"515,248",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,60,-1,"2017-04-01 21:06:57.350",,"324403_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-02-22 00:00:00.000","2010-02-22 00:00:00.000","2010-08-22 00:00:00.000",,,,"2030-02-22 00:00:00.000",,,,"19040",,,1,,,"4248",1,1,,,,"21,000","10,500",,1,,,"783,250",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,61,-1,"2017-04-01 21:06:57.350",,"324405_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2007-07-24 00:00:00.000","2007-07-27 00:00:00.000","2008-01-24 00:00:00.000",,,,,,,,"138921",,,1,,,"36000",1,1,,,,"300,000","150,000",,1,,,"543,019",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,62,-1,"2017-04-01 21:06:57.350",,"324948_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,true,,0,,"2009-10-27 00:00:00.000","2009-10-27 00:00:00.000","2010-10-27 00:00:00.000",,,,,,,,"144211",,,2,,,"28926",1,1,,,,"15,000","10,399.66",,1,,,"516,376",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,63,-1,"2017-04-01 21:06:57.350",,"326134_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-03-12 00:00:00.000","2009-03-12 00:00:00.000","2009-09-12 00:00:00.000",,,,"2029-03-12 00:00:00.000",,,,"4997",,,1,,,"985",1,1,,,,"20,000","12,380",,1,,,"539,540",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,64,-1,"2017-04-01 21:06:57.350",,"326154_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-01-19 00:00:00.000","2010-01-19 00:00:00.000","2011-01-19 00:00:00.000",,,,,,,,"387",,,2,,,"72",1,1,,,,"35,000","25,688.02",,1,,,"539,554",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,66,-1,"2017-04-01 21:06:57.350",,"326636_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-10-21 00:00:00.000","2009-10-21 00:00:00.000","2010-04-21 00:00:00.000",,,,,,,,,,,1,,,"4486",1,1,,,,"15,000","10,135.65",,1,,,"540,021",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,68,-1,"2017-04-01 21:06:57.350",,"327060_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-30 00:00:00.000","2010-06-30 00:00:00.000","2010-12-30 00:00:00.000",,,,,,,,"18083",,,1,,,"4043",1,1,,,,"30,000","21,617.13",,1,,,"540,418",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,69,-1,"2017-04-01 21:06:57.350",,"327106_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-10-21 00:00:00.000","2010-10-21 00:00:00.000","2011-04-21 00:00:00.000",,,,,,,,"62805",,,1,,,"13276",1,1,,,,"20,000","13,099.09",,1,,,"540,464",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,70,-1,"2017-04-01 21:06:57.350",,"327248_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"1989-01-23 00:00:00.000","2009-09-16 00:00:00.000","1990-01-23 00:00:00.000",,,,,,,,"4213",,,2,,,"707",1,1,,,,"26,400","13,207.39",,1,,,"540,593",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,71,-1,"2017-04-01 21:06:57.350",,"328080_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-08-09 00:00:00.000","2010-08-09 00:00:00.000","2011-02-09 00:00:00.000",,,,"2030-08-09 00:00:00.000",,,,"10668",,,1,,,"2301",1,1,,,,"39,600","19,845.5",,1,,,"541,389",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,72,-1,"2017-04-01 21:06:57.350",,"328591_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2008-12-12 00:00:00.000","2008-12-12 00:00:00.000","2009-12-12 00:00:00.000",,,,"2028-12-12 00:00:00.000",,,,"58150",,,2,,,"12639",1,1,,,,"30,000","18,141.66",,1,,,"499,563",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,73,-1,"2017-04-01 21:06:57.350",,"330761_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-02-26 00:00:00.000","2010-02-26 00:00:00.000","2010-08-26 00:00:00.000",,,,"2030-02-26 00:00:00.000",,,,"12139",,,1,,,"4359",1,1,,,,"40,000","29,910.93",,1,,,"783,680",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,74,-1,"2017-04-01 21:06:57.350",,"330841_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,"578348",,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,0,,,1,"1,481,639",,"783,746",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,75,-1,"2017-04-01 21:06:57.350",,"330845_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2004-07-21 00:00:00.000","2009-09-16 00:00:00.000","2005-07-21 00:00:00.000",,,,,,,,"6859",,,2,,,"1409",1,1,,,,"48,800","24,377.79",,1,,,"783,750",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,76,-1,"2017-04-01 21:06:57.350",,"332140_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2003-04-10 00:00:00.000","2009-12-22 00:00:00.000","2004-04-10 00:00:00.000",,,,,,,,"13512",,,2,,,"2836",1,1,,,,"15,000","7,642.39",,1,,,"29,432",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,77,-1,"2017-04-01 21:06:57.350",,"333356_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2012-06-25 00:00:00.000","2012-06-25 00:00:00.000","2012-12-25 00:00:00.000",,,,,,,,"32217",,,1,,,"2714",1,1,,,,"21,000","16,018.7",,1,,,"785,199",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,78,-1,"2017-04-01 21:06:57.350",,"333430_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-03-17 00:00:00.000","2010-03-17 00:00:00.000","2010-09-17 00:00:00.000",,,,,,,,"1372",,,1,,,"281",1,1,,,,"32,000","16,805.1",,1,,,"785,264",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,79,-1,"2017-04-01 21:06:57.350",,"333762_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-02-24 00:00:00.000","2010-02-24 00:00:00.000","2010-08-24 00:00:00.000",,,,,,,,"4645",,,1,,,"752",1,1,,,,"27,000","13,350.67",,1,,,"785,585",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,80,-1,"2017-04-01 21:06:57.350",,"335792_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,"148447",,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,"15,000",,,1,"1,481,640",,"516,513",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,81,-1,"2017-04-01 21:06:57.350",,"335792_2",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-04-21 00:00:00.000","2009-04-21 00:00:00.000","2009-10-21 00:00:00.000",,,,"2029-04-21 00:00:00.000",,,,"11209",,,1,,,"2287",1,1,,,,"30,000","15,625",,1,,,"516,513",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,82,-1,"2017-04-01 21:06:57.350",,"339776_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"1999-04-10 00:00:00.000",,"1999-10-10 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"120,000","60,000",,1,,,"788,049",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,83,-1,"2017-04-01 21:06:57.350",,"339776_2",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-07-07 00:00:00.000","2009-07-07 00:00:00.000","2010-01-07 00:00:00.000",,,,"2029-07-07 00:00:00.000",,,,"42746",,,1,,,"13162",1,1,,,,"40,000","20,009.84",,1,,,"788,049",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,84,-1,"2017-04-01 21:06:57.350",,"340632_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-01-05 00:00:00.000","2011-01-05 00:00:00.000","2012-01-05 00:00:00.000",,,,,,,,"178",,,2,,,"28",1,1,,,,"20,000","13,362.67",,1,,,"30,265",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,85,-1,"2017-04-01 21:06:57.350",,"341334_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-12-21 00:00:00.000","2011-12-21 00:00:00.000","2012-06-21 00:00:00.000",,,,,,,,"61933",,,1,,,"8866",1,1,,,,"20,000","10,491.09",,1,,,"788,864",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,86,-1,"2017-04-01 21:06:57.350",,"341756_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2002-05-02 00:00:00.000","2002-05-02 00:00:00.000","2002-11-02 00:00:00.000",,,,,,,,"10660",,,1,,,"1419",1,1,,,,"61,974","41,316",,1,,,"30,354",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,87,-1,"2017-04-01 21:06:57.350",,"341756_2",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,false,,,0,,"2007-05-30 00:00:00.000","2007-05-30 00:00:00.000",,,,,,,,,"13770",,,1,,,"2479",1,1,,,,"20,000","12,894.44",,1,"1,481,641",,"30,354",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
